study_id,name,name,software,basecalldate,version,study_id,run_date,sequencer,library_id,run_id,sample_id,sample_source,sample_type,partitioning_method,read_group_id
94,PAVRYF,TARGET-40-PAVRYF-10A-01D,BUSTARD,2015-05-28,1.9.4,94,2015-05-21,HiSeq-Meltzer,8427,666,5646,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,34325
94,PAVPHS,TARGET-40-PAVPHS-10A-01D,BUSTARD,2015-05-28,1.9.4,94,2015-05-21,HiSeq-Meltzer,8428,666,5645,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,34326
94,PAVMMV,TARGET-40-PAVMMV-10A-01D,BUSTARD,2015-05-28,1.9.4,94,2015-05-21,HiSeq-Meltzer,8429,666,5644,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,34315
94,PAVMMV,TARGET-40-PAVMMV-10A-01D,NEXTSEQ,2016-04-21,unknown,94,2016-04-21,NS500391,8429,788,5644,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,36784
94,PAVMEM,TARGET-40-PAVMEM-10A-01D,BUSTARD,2015-05-28,1.9.4,94,2015-05-21,HiSeq-Meltzer,8430,666,5643,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,34316
94,PAVMEM,TARGET-40-PAVMEM-10A-01D,NEXTSEQ,2016-04-21,unknown,94,2016-04-21,NS500391,8430,788,5643,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,36785
94,PAVLPS,TARGET-40-PAVLPS-10A-01D,BUSTARD,2015-05-28,1.9.4,94,2015-05-21,HiSeq-Meltzer,8431,666,5642,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,34317
94,PAVLPS,TARGET-40-PAVLPS-10A-01D,NEXTSEQ,2016-04-21,unknown,94,2016-04-21,NS500391,8431,788,5642,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,36786
94,PAVLIB,TARGET-40-PAVLIB-10A-01D,BUSTARD,2015-05-28,1.9.4,94,2015-05-21,HiSeq-Meltzer,8432,666,5641,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,34318
94,PAVLIB,TARGET-40-PAVLIB-10A-01D,NEXTSEQ,2016-04-21,unknown,94,2016-04-21,NS500391,8432,788,5641,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,36787
94,PANGCY,TARGET-40-PANGCY-10A-01D,BUSTARD,2015-05-28,1.9.4,94,2015-05-21,HiSeq-Meltzer,8433,666,5628,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,34307
94,PALIXF,TARGET-40-PALIXF-11A-01D,BUSTARD,2015-05-28,1.9.4,94,2015-05-21,HiSeq-Meltzer,8434,666,5625,Adjacent,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,34319
94,NAAHBK,TARGET-40-NAAHBK-10A-01D,BUSTARD,2015-05-28,1.9.4,94,2015-05-21,HiSeq-Meltzer,8435,666,5562,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,34327
94,NAAHBK,TARGET-40-NAAHBK-10A-01D,NEXTSEQ,2016-04-21,unknown,94,2016-04-21,NS500391,8435,788,5562,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,36788
94,NAAHBJ,TARGET-40-NAAHBJ-10A-01D,BUSTARD,2015-05-28,1.9.4,94,2015-05-21,HiSeq-Meltzer,8436,666,5561,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,34328
94,NAAHBJ,TARGET-40-NAAHBJ-10A-01D,NEXTSEQ,2016-04-21,unknown,94,2016-04-21,NS500391,8436,788,5561,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,36789
94,NAAHBI,TARGET-40-NAAHBI-10A-01D,BUSTARD,2015-05-28,1.9.4,94,2015-05-21,HiSeq-Meltzer,8437,666,5560,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,34329
94,NAAHBI,TARGET-40-NAAHBI-10A-01D,NEXTSEQ,2016-04-21,unknown,94,2016-04-21,NS500391,8437,788,5560,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,36790
94,NAAHBH,TARGET-40-NAAHBH-10A-01D,BUSTARD,2015-05-28,1.9.4,94,2015-05-21,HiSeq-Meltzer,8438,666,5558,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,34330
94,NAAHBH,TARGET-40-NAAHBH-10A-01D,NEXTSEQ,2016-04-21,unknown,94,2016-04-21,NS500391,8438,788,5558,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,36791
94,NAAGJZ,TARGET-40-NAAGJZ-10A-01D,BUSTARD,2015-05-28,1.9.4,94,2015-05-21,HiSeq-Meltzer,8439,666,5557,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35896
94,NAAGJY,TARGET-40-NAAGJY-10A-01D,BUSTARD,2015-05-28,1.9.4,94,2015-05-21,HiSeq-Meltzer,8440,666,5556,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35891
94,NAAGJX,TARGET-40-NAAGJX-10A-01D,BUSTARD,2015-05-28,1.9.4,94,2015-05-21,HiSeq-Meltzer,8441,666,5555,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35887
94,NAAGJU,TARGET-40-NAAGJU-10A-01D,BUSTARD,2015-05-28,1.9.4,94,2015-05-21,HiSeq-Meltzer,8442,666,5554,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35880
94,NAAGJU,TARGET-40-NAAGJU-10A-01D,NEXTSEQ,2016-04-21,unknown,94,2016-04-21,NS500391,8442,788,5554,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,36776
94,NAAGJS,TARGET-40-NAAGJS-10A-01D,BUSTARD,2015-05-28,1.9.4,94,2015-05-21,HiSeq-Meltzer,8443,666,5553,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35873
94,NAAGJS,TARGET-40-NAAGJS-10A-01D,NEXTSEQ,2016-04-21,unknown,94,2016-04-21,NS500391,8443,788,5553,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,36777
94,NAAGJR,TARGET-40-NAAGJR-10A-01D,BUSTARD,2015-05-28,1.9.4,94,2015-05-21,HiSeq-Meltzer,8444,666,5552,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35866
94,NAAGJR,TARGET-40-NAAGJR-10A-01D,NEXTSEQ,2016-04-21,unknown,94,2016-04-21,NS500391,8444,788,5552,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,36778
94,NAAGJP,TARGET-40-NAAGJP-10A-01D,BUSTARD,2015-05-28,1.9.4,94,2015-05-21,HiSeq-Meltzer,8445,666,5551,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35858
94,NAAGJP,TARGET-40-NAAGJP-10A-01D,NEXTSEQ,2016-04-21,unknown,94,2016-04-21,NS500391,8445,788,5551,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,36779
94,NAAGJN,TARGET-40-NAAGJN-10A-01D,BUSTARD,2015-05-28,1.9.4,94,2015-05-21,HiSeq-Meltzer,8446,666,5550,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35850
94,NAAGJM,TARGET-40-NAAGJM-10A-01D,BUSTARD,2015-05-28,1.9.4,94,2015-05-21,HiSeq-Meltzer,8447,666,5549,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35838
94,NAAGJK,TARGET-40-NAAGJK-10A-01D,BUSTARD,2015-05-28,1.9.4,94,2015-05-21,HiSeq-Meltzer,8448,666,5548,NormalTwo,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35839
94,NAAHCG,TARGET-40-NAAHCG-01A-01D,NEXTSEQ,2015-09-03,unknown,94,2015-09-03,NS500391,8967,704,5416,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35218
94,NAAHCG,TARGET-40-NAAHCG-02A-01D,NEXTSEQ,2015-09-03,unknown,94,2015-09-03,NS500391,8968,704,5586,RecurrentTumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35219
94,NAAHCH,TARGET-40-NAAHCH-01A-01D,NEXTSEQ,2015-09-03,unknown,94,2015-09-03,NS500391,8969,704,5417,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35220
94,NAAHCH,TARGET-40-NAAHCH-02A-01D,NEXTSEQ,2015-09-03,unknown,94,2015-09-03,NS500391,8970,704,5588,RecurrentTumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35221
94,NAAHCK,TARGET-40-NAAHCK-01A-01D,NEXTSEQ,2015-09-03,unknown,94,2015-09-03,NS500391,8975,704,5420,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35226
94,NAAHCL,TARGET-40-NAAHCL-01A-01D,NEXTSEQ,2015-09-03,unknown,94,2015-09-03,NS500391,8976,704,5421,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35227
94,NAAHCN,TARGET-40-NAAHCN-01A-01D,NEXTSEQ,2015-09-03,unknown,94,2015-09-03,NS500391,8977,704,5422,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35228
94,NAAHCN,TARGET-40-NAAHCN-02A-01D,NEXTSEQ,2015-09-03,unknown,94,2015-09-03,NS500391,8978,704,5596,RecurrentTumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35229
94,NAAHCU,TARGET-40-NAAHCU-01A-01D,NEXTSEQ,2015-09-03,unknown,94,2015-09-03,NS500391,8983,704,5426,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35214
94,NAAHCV,TARGET-40-NAAHCV-01A-01D,NEXTSEQ,2015-09-03,unknown,94,2015-09-03,NS500391,8984,704,5427,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35215
94,NAAHCW,TARGET-40-NAAHCW-01A-01D,NEXTSEQ,2015-09-03,unknown,94,2015-09-03,NS500391,8985,704,5428,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35216
94,NAAHCX,TARGET-40-NAAHCX-01A-01D,NEXTSEQ,2015-09-03,unknown,94,2015-09-03,NS500391,8986,704,5429,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35217
94,NAAHDC,TARGET-40-NAAHDC-01A-01D,NEXTSEQ,2015-09-03,unknown,94,2015-09-03,NS500391,8991,704,5433,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35222
94,NAAHDC,TARGET-40-NAAHDC-01A-01D,BUSTARD,2015-10-20,1.9.4,94,2015-10-15,HiSeq-Meltzer,8991,721,5433,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35610
94,NAAHDC,TARGET-40-NAAHDC-02A-01D,NEXTSEQ,2015-09-03,unknown,94,2015-09-03,NS500391,8992,704,5609,RecurrentTumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35223
94,NAAHDC,TARGET-40-NAAHDC-02A-01D,BUSTARD,2015-10-20,1.9.4,94,2015-10-15,HiSeq-Meltzer,8992,721,5609,RecurrentTumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35611
94,NAAHDD,TARGET-40-NAAHDD-01A-01D,NEXTSEQ,2015-09-03,unknown,94,2015-09-03,NS500391,8993,704,5434,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35224
94,NAAHDD,TARGET-40-NAAHDD-01A-01D,BUSTARD,2015-10-20,1.9.4,94,2015-10-15,HiSeq-Meltzer,8993,721,5434,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35612
94,NAAHDE,TARGET-40-NAAHDE-01A-01D,NEXTSEQ,2015-09-03,unknown,94,2015-09-03,NS500391,8994,704,5435,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35225
94,NAAHDE,TARGET-40-NAAHDE-01A-01D,BUSTARD,2015-10-20,1.9.4,94,2015-10-15,HiSeq-Meltzer,8994,721,5435,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35613
94,NAAHDE,TARGET-40-NAAHDE-02A-01D,NEXTSEQ,2015-11-23,unknown,94,2015-11-23,NS500348,8995,733,5612,RecurrentTumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35901
94,NAAHDF,TARGET-40-NAAHDF-01A-01D,NEXTSEQ,2015-11-23,unknown,94,2015-11-23,NS500348,8996,733,5436,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35902
94,NAAHDF,TARGET-40-NAAHDF-02A-01D,NEXTSEQ,2015-11-23,unknown,94,2015-11-23,NS500348,8997,733,5614,RecurrentTumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35903
94,NAAHDI,TARGET-40-NAAHDI-01A-01D,NEXTSEQ,2015-11-23,unknown,94,2015-11-23,NS500348,8998,733,5437,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35904
94,NAAHDJ,TARGET-40-NAAHDJ-01A-01D,NEXTSEQ,2015-09-03,unknown,94,2015-09-03,NS500391,8999,704,5438,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35230
94,NAAHDJ,TARGET-40-NAAHDJ-01A-01D,BUSTARD,2015-10-20,1.9.4,94,2015-10-15,HiSeq-Meltzer,8999,721,5438,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35614
94,NAAHDK,TARGET-40-NAAHDK-01A-01D,NEXTSEQ,2015-09-03,unknown,94,2015-09-03,NS500391,9e3,704,5439,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35231
94,NAAHDK,TARGET-40-NAAHDK-01A-01D,BUSTARD,2015-10-20,1.9.4,94,2015-10-15,HiSeq-Meltzer,9e3,721,5439,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35615
94,NAAHDK,TARGET-40-NAAHDK-02A-01D,NEXTSEQ,2015-09-03,unknown,94,2015-09-03,NS500391,9001,704,5618,RecurrentTumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35232
94,NAAHDK,TARGET-40-NAAHDK-02A-01D,BUSTARD,2015-10-20,1.9.4,94,2015-10-15,HiSeq-Meltzer,9001,721,5618,RecurrentTumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35616
94,NAAHDK,TARGET-40-NAAHDK-06A-01D,NEXTSEQ,2015-09-03,unknown,94,2015-09-03,NS500391,9002,704,5619,Metastasis,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35233
94,NAAHDK,TARGET-40-NAAHDK-06A-01D,BUSTARD,2015-10-20,1.9.4,94,2015-10-15,HiSeq-Meltzer,9002,721,5619,Metastasis,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35617
94,NAAHDL,TARGET-40-NAAHDL-01A-01D,NEXTSEQ,2015-11-23,unknown,94,2015-11-23,NS500348,9003,733,5440,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35905
94,NAAHDM,TARGET-40-NAAHDM-01A-01D,NEXTSEQ,2015-11-23,unknown,94,2015-11-23,NS500348,9004,733,5441,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35906
94,NAAHDN,TARGET-40-NAAHDN-01A-01D,NEXTSEQ,2015-11-23,unknown,94,2015-11-23,NS500348,9005,733,5442,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35908
94,PALTJB,TARGET-40-PALTJB-01A-01D,NEXTSEQ,2015-11-23,unknown,94,2015-11-23,NS500348,9006,733,5443,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35909
94,PAIXFY,TARGET-40-PAIXFY-01A-01D,NEXTSEQ,2015-09-03,unknown,94,2015-09-03,NS500391,9007,704,5444,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35210
94,PAIXFY,TARGET-40-PAIXFY-01A-01D,BUSTARD,2015-10-20,1.9.4,94,2015-10-15,HiSeq-Meltzer,9007,721,5444,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35606
94,PASFFZ,TARGET-40-PASFFZ-01A-01D,NEXTSEQ,2015-09-03,unknown,94,2015-09-03,NS500391,9008,704,5445,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35211
94,PASFFZ,TARGET-40-PASFFZ-01A-01D,BUSTARD,2015-10-20,1.9.4,94,2015-10-15,HiSeq-Meltzer,9008,721,5445,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35607
94,PASNCK,TARGET-40-PASNCK-01A-01D,NEXTSEQ,2015-09-03,unknown,94,2015-09-03,NS500391,9009,704,5446,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35212
94,PASNCK,TARGET-40-PASNCK-01A-01D,BUSTARD,2015-10-20,1.9.4,94,2015-10-15,HiSeq-Meltzer,9009,721,5446,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35608
94,PATLYM,TARGET-40-PATLYM-01A-01D,NEXTSEQ,2015-09-03,unknown,94,2015-09-03,NS500391,9010,704,5447,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35213
94,PATLYM,TARGET-40-PATLYM-01A-01D,BUSTARD,2015-10-20,1.9.4,94,2015-10-15,HiSeq-Meltzer,9010,721,5447,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35609
94,PANNCR,TARGET-40-PANNCR-01A-01D,NEXTSEQ,2015-11-23,unknown,94,2015-11-23,NS500348,9011,733,5448,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35910
94,PAPXWB,TARGET-40-PAPXWB-01A-01D,NEXTSEQ,2015-11-23,unknown,94,2015-11-23,NS500348,9012,733,5449,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35911
94,PANFZN,TARGET-40-PANFZN-01A-01D,NEXTSEQ,2015-11-23,unknown,94,2015-11-23,NS500348,9014,733,5451,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35912
94,NAAHCR,TARGET-40-NAAHCR-10A-01D,NEXTSEQ,2015-09-10,unknown,94,2015-09-10,NS500348,9019,708,5599,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35274
94,NAAHCP,TARGET-40-NAAHCP-10A-01D,NEXTSEQ,2015-09-10,unknown,94,2015-09-10,NS500348,9020,708,5598,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35275
94,NAAHCN,TARGET-40-NAAHCN-10A-01D,NEXTSEQ,2015-09-10,unknown,94,2015-09-10,NS500348,9021,708,5597,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35276
94,NAAHCL,TARGET-40-NAAHCL-10A-01D,NEXTSEQ,2015-09-10,unknown,94,2015-09-10,NS500348,9022,708,5595,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35277
94,NAAHCK,TARGET-40-NAAHCK-10A-01D,NEXTSEQ,2015-09-10,unknown,94,2015-09-10,NS500348,9023,708,5594,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35278
94,NAAHCJ,TARGET-40-NAAHCJ-10A-01D,NEXTSEQ,2015-09-10,unknown,94,2015-09-10,NS500348,9024,708,5593,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35279
94,NAAHCI,TARGET-40-NAAHCI-10A-01D,NEXTSEQ,2015-09-10,unknown,94,2015-09-10,NS500348,9025,708,5591,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35280
94,NAAHCH,TARGET-40-NAAHCH-10A-01D,NEXTSEQ,2015-09-10,unknown,94,2015-09-10,NS500348,9026,708,5589,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35281
94,NAAHCG,TARGET-40-NAAHCG-10A-01D,NEXTSEQ,2015-09-10,unknown,94,2015-09-10,NS500348,9027,708,5587,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35282
94,NAAHCF,TARGET-40-NAAHCF-10A-01D,NEXTSEQ,2015-09-10,unknown,94,2015-09-10,NS500348,9028,708,5585,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35283
94,NAAHCE,TARGET-40-NAAHCE-10A-01D,NEXTSEQ,2015-09-10,unknown,94,2015-09-10,NS500348,9029,708,5584,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35284
94,NAAHCD,TARGET-40-NAAHCD-10A-01D,NEXTSEQ,2015-09-10,unknown,94,2015-09-10,NS500348,9030,708,5582,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35285
94,NAAHCC,TARGET-40-NAAHCC-10A-01D,NEXTSEQ,2015-09-10,unknown,94,2015-09-10,NS500348,9031,708,5581,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35286
94,NAAHBZ,TARGET-40-NAAHBZ-10A-01D,NEXTSEQ,2015-09-10,unknown,94,2015-09-10,NS500348,9032,708,5580,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35287
94,NAAHBY,TARGET-40-NAAHBY-10A-01D,NEXTSEQ,2015-09-10,unknown,94,2015-09-10,NS500348,9033,708,5579,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35288
94,NAAHBW,TARGET-40-NAAHBW-10A-01D,NEXTSEQ,2015-09-10,unknown,94,2015-09-10,NS500348,9034,708,5577,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35266
94,NAAHBU,TARGET-40-NAAHBU-10A-01D,NEXTSEQ,2015-09-10,unknown,94,2015-09-10,NS500348,9035,708,5575,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35267
94,NAAHBT,TARGET-40-NAAHBT-10A-01D,NEXTSEQ,2015-09-10,unknown,94,2015-09-10,NS500348,9036,708,5573,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35268
94,NAAHBS,TARGET-40-NAAHBS-10A-01D,NEXTSEQ,2015-09-10,unknown,94,2015-09-10,NS500348,9037,708,5571,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35269
94,NAAHBR,TARGET-40-NAAHBR-10A-01D,NEXTSEQ,2015-09-10,unknown,94,2015-09-10,NS500348,9038,708,5570,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35270
94,NAAHBP,TARGET-40-NAAHBP-10A-01D,NEXTSEQ,2015-09-10,unknown,94,2015-09-10,NS500348,9039,708,5568,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35271
94,NAAHBM,TARGET-40-NAAHBM-10A-01D,NEXTSEQ,2015-09-10,unknown,94,2015-09-10,NS500348,9040,708,5566,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35272
94,NAAHBL,TARGET-40-NAAHBL-10A-01D,NEXTSEQ,2015-09-10,unknown,94,2015-09-10,NS500348,9041,708,5563,Normal,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35273
94,NAAHCI,TARGET-40-NAAHCI-01A-01D,BUSTARD,2015-10-20,1.9.4,94,2015-10-15,HiSeq-Meltzer,9207,721,5418,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35622
94,NAAHCI,TARGET-40-NAAHCI-02A-01D,BUSTARD,2015-10-20,1.9.4,94,2015-10-15,HiSeq-Meltzer,9208,721,5590,RecurrentTumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35623
94,NAAHCJ,TARGET-40-NAAHCJ-01A-01D,BUSTARD,2015-10-20,1.9.4,94,2015-10-15,HiSeq-Meltzer,9209,721,5419,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35624
94,NAAHCJ,TARGET-40-NAAHCJ-02A-01D,BUSTARD,2015-10-20,1.9.4,94,2015-10-15,HiSeq-Meltzer,9210,721,5592,RecurrentTumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35625
94,NAAHCP,TARGET-40-NAAHCP-01A-01D,BUSTARD,2015-10-20,1.9.4,94,2015-10-15,HiSeq-Meltzer,9211,721,5423,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35626
94,NAAHCR,TARGET-40-NAAHCR-01A-01D,BUSTARD,2015-10-20,1.9.4,94,2015-10-15,HiSeq-Meltzer,9212,721,5424,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35627
94,NAAHCT,TARGET-40-NAAHCT-01A-01D,BUSTARD,2015-10-20,1.9.4,94,2015-10-15,HiSeq-Meltzer,9213,721,5425,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35628
94,NAAHCT,TARGET-40-NAAHCT-06A-01D,BUSTARD,2015-10-20,1.9.4,94,2015-10-15,HiSeq-Meltzer,9214,721,5600,Metastasis,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35629
94,NAAHCY,TARGET-40-NAAHCY-01A-01D,BUSTARD,2015-10-20,1.9.4,94,2015-10-15,HiSeq-Meltzer,9215,721,5430,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35618
94,NAAHCY,TARGET-40-NAAHCY-02A-01D,BUSTARD,2015-10-20,1.9.4,94,2015-10-15,HiSeq-Meltzer,9216,721,5605,RecurrentTumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35619
94,NAAHDA,TARGET-40-NAAHDA-01A-01D,BUSTARD,2015-10-20,1.9.4,94,2015-10-15,HiSeq-Meltzer,9217,721,5431,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35620
94,NAAHDB,TARGET-40-NAAHDB-01A-01D,BUSTARD,2015-10-20,1.9.4,94,2015-10-15,HiSeq-Meltzer,9218,721,5432,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,35621
94,PARVXK,TARGET-40-PARVXK-01A-01D,NEXTSEQ,2015-12-10,unknown,94,2015-12-10,NS500391,9221,741,5452,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,36001
94,PAMMGP,TARGET-40-PAMMGP-01A-01D,NEXTSEQ,2015-12-10,unknown,94,2015-12-10,NS500391,9222,741,5460,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,36006
94,PATFVE,TARGET-40-PATFVE-01A-01D,NEXTSEQ,2015-12-10,unknown,94,2015-12-10,NS500391,9223,741,5468,Tumor,Genomic DNA,SeqCap_141001_HG19_TargetOsteo1807_EZ,36009
